ID,PARENT_ID,TYPE,TITLE,HOURS_OR_MARKS,DETAILS,STATUS_TAG
UNT024,UNT023,UNIT,Unit Vi: Speech Processing using Machine Learning,6 Hrs,"techniques
Comparison  of  speech  processing  applications  Automatic  Speech  Recognition  and  Speech
Synthesis- Text-to-Speech Synthesis using Support Vector Machine (SVM), Convolutional Neural
Networks (CNN) and Recurrent Neural Networks (RNN). Performance parameters for comparison -
Accuracy, True Positives, True Negatives, False Positives, False Negatives, Sensitivity, Specificity,
Area Under Curve (AUC), Receiver Operating Characteristic (ROC).
Mapping of Course CO6: Design speech recognition application for speech signal analysis.
Outcomes for Unit VI
Learning Resources
Text Books:
1. L.R.Rabiner and S.W.Schafer, “Digital Processing of Speech Signals” 1stEdition Pearson
Education.
2. Daniel Jurafsky and James H Martin, “Speech and Language Processing – An Introduction to
Natural Language Processing, Computational Linguistics, and Speech Recognition”, 2nd
Edition, Pearson Education.
Reference Books:
1. Thomas F. Quateri, “Discrete-Time Speech Signal Processing: Principles and Practice”,
Prentice Hall- Signal Processing Series.
2. Shaila Apte, “Speech and Audio Processing”, 1st Edition, Wiley India Publication.
3. Ben Gold and Nelson Morgan, “Speech and Audio Signal Processing: Processing and
Perception of Speech and Music”, 2nd Edition, Wiley India Publication.
4. Uday Kamath, John Liu, James Whitaker, “Deep Learning for NLP and Speech Recognition”,
1st Edition , Springer Publication
MOOC / NPTEL Courses:
1. NPTEL Course on “Digital Speech Processing”, By Prof. Shyamal Kumar Das Mandal, IIT
Kharagpur.
Link: https://nptel.ac.in/courses/117105145
Savitribai Phule Pune University
Fourth Year of E & Tc Engineering (2019 Course)",PENDING
CRS404184,,COURSE,404184: (B): PLC SCADA and Automation (Elective - III),,"Teaching Scheme: Credit Examination Scheme:
Theory: 03 Hrs. / Week 03 In-Sem (Theory): 30Marks
End Sem (Theory): 70 Marks
Prerequisite Courses, if any:
1. Control Systems
2. Sensor’s in Automation
3. Power Devices and Circuits
Companion Course, if any:",PENDING
LAB008,CRS404184,LAB,1. Lab Practice – 2,,"Course Objectives:
1. Understanding and Recognize Industrial control problems.
2. Concept of PLC’s and Its Importance in Industrial Automation.
3. Development of Ladder Programming in PLC and PLC Interface in real time applications.
4. Overview of technology of advanced automation Systems such as SCADA, DCS Systems.
5. Learning of CNC fundamentals and Important Protocols in Industrial Automation
Course Outcomes: On completion of the course, learner will be able to",PENDING
CO025,CRS404184,CO,CO1,,Understand and Recognize Industrial Control Problems.,PENDING
CO026,CRS404184,CO,CO2,,Analyze & explain different hardware functions of PLC.,PENDING
CO027,CRS404184,CO,CO3,,Develop Ladder Programming in PLC and PLC Interface in real time applications.,PENDING
CO028,CRS404184,CO,CO4,,Explore and interpret functionality of SCADA.,PENDING
CO029,CRS404184,CO,CO5,,Identify and interpret the functionality of DCS.,PENDING
CO030,CRS404184,CO,CO6,,"Define and explain CNC machines and Applications of Industrial Protocols.
Course Contents",PENDING
UNT025,CO030,UNIT,Unit I: Elements of Process Control Automation,7 Hrs,"Process control principles, Control System Evaluation, Analog control, Digital control, Architecture of
Industrial Automation Systems (Automation Pyramid), Advantages and limitations of Automation,
Concept and Need of transmitters, Standardization of signals, Current, Voltage and Pneumatic signal
standards, 2-Wire & 3-Wire transmitters, Concept of VFD, Energy conservation schemes through
VFD.
Mapping of Course CO1: Understand and Recognize Industrial Control Problems
Outcomes for Unit I",PENDING
UNT026,UNT025,UNIT,Unit Ii: Fundamentals of PLC,7 Hrs,"Architecture of PLC- Types of PLC’s, Applications of PLC’s, PC v/s PLC, Different Modules, Power
Supply Unit etc. Need of PLC, Different Types of Sensors- Sinking, Sourcing. Operation and
function. Monitoring of Process through Sensors- Connection Details. Analog Addressing,
continuous Process Monitoring and Control.
Mapping of Course CO2: Analyze & explain different hardware functions of PLC.
Outcomes for Unit II",PENDING
UNT027,UNT026,UNIT,Unit Iii: Programming of Programmable Logic,7 Hrs,"| --------- | ---------------------------------- | --- | ------- |
Controllers
PLC  programming,  NO/  NC  Concept,  Ladder  diagram:  of  logic  gates,  arithmetic  instructions,
multiplexer, Ladder diagram for different logical conditions or logical equations or truth table. Timers:
types of timer, Characteristics, Function of timer in PLC, Classification of a PLC timer, Ladder
diagram using timer, PLC counter, Ladder diagram using counter. PLC Programming of Branded
PLCs. Concept of P,PI,PD,PID w.r.t. PLC, Data File Handling- Forcing I/O.
Mapping  of  Course  CO3:  Develop Ladder Programming in PLC and PLC Interface in real
| Outcomes for Unit III  | time applications.                        |     |         |
| ---------------------- | ----------------------------------------- | --- | ------- |
|                        |                                           |     |         |",PENDING
UNT028,UNT027,UNIT,Unit Iv: Supervisory Control and Data Acquisition,6 Hrs,"Systems (SCADA)
Concept of SCADA, Architecture of SCADA, Components of SCADA Systems,  MTU- functions of
MTU, RTU- Functions of RTU, Directly interact with devices such as sensors, valves, pumps, motors,
and more through human-machine interface (HMI) software. Working of   SCADA, Applications of
SCADA in Industrial Automation like   Oil and gas, Power etc.
Mapping  of  Course",PENDING
CO031,UNT027,CO,CO4,,"Explore and interpret functionality of SCADA.
Outcomes for Unit IV
|         |                                    |     |         |
| ------- | ---------------------------------- | --- | ------- |",PENDING
UNT029,CO031,UNIT,Unit V: Distributed Control Systems (DCS),6 Hrs,"Basic Concept of DCS, History and Hierarchy of DCS, Basic Componenents of DCS as  Operator
Station, Control Module, and I/O module , Types of DCS, Need of DCS, Functions of each level,
Advantages and Disadvantages, Applications of DCS such as  Water Treatment Plant, Comparison  of
PLC, DCS and SCADA
Mapping  of  Course",PENDING
CO032,CO031,CO,CO5,,"Identify and interpret the functionality of DCS.
Outcomes for Unit V
|          |                                         |     |         |
| -------- | --------------------------------------- | --- | ------- |",PENDING
UNT030,CO032,UNIT,Unit Vi: CNC Machines and Industrial Protocols,7 Hrs,"Introduction of CNC Machines, Basics and need of CNC machines, NC, CNC and DNC (Direct NC)
systems, Structure of NC systems, Applications of CNC machines in manufacturing, Advantages of
CNC  machines.    Industrial  Communication:    Devicenet,  Foundation    Fieldbus,  PROFIBUS,
MODBUS, Ethernet, TCP/IP,  Concept of   Industry 4.0.
Mapping  of  Course  CO6:  Define and explain CNC machines and Applications of Industrial
| Outcomes for Unit VI  |            Protocols.  |     |     |
| --------------------- | ---------------------- | --- | --- |
Learning Resources
Text Books:
Curtis Johnson, “Process Control Instrumentation Technology”, 8th Edition, Pearson Education.
1.
2.  Madhuchhanda  Mitra,  Samarjit  Sen  Gupta,  “Programmable  Logic  controllers  and  Industrial
Automation”, 2nd Edition, Penram International Publishing India Pvt. Ltd.
Reference Books:
1. Stuart A. Boyer, “SCADA Supervisory Control and Data Acquisition”, 4th Edition, ISA
Publication.
2. John W. Webb, Ronold A Reis,“ Programmable Logic Controllers, Principles and Applications”,
5th Edition, Prentice Hall of India Pvt. Ltd.
3. Kilian, “Modern control technology: components & systems”, 2nd Edition, Delmar.
4. Bela G Liptak “Process Software and Digital Networks”, 4th Edition, CRC Press
5. Pollack. Herman, W & Robinson., T. “Computer Numerical Control”, Prentice Hall.
6. Pabla, B.S. &Adithan, M. “CNC Machines”, New Age Publishers.
7. R.G. Jamkar, “Industrial Automation Using PLC SCADA & DCS” Global Education Limited
MOOC / NPTEL Courses:
1. NPTEL Course on “Industrial Automation and Control”, by Prof. S. Mukhopadhyay, IIT
Kharagpur.
Link: https://nptel.ac.in/courses/108105088
Savitribai Phule Pune University
Fourth Year of E & TC Engineering (2019 Course)",PENDING
CRS404184,,COURSE,404184: (C): Java Script (Elective - III),,"Teaching Scheme: Credit Examination Scheme:
Theory: 03 Hrs. / Week 03 In-Sem (Theory): 30 Marks
End Sem (Theory): 70 Marks
Prerequisite Courses, if any:
1. Fundamentals of Java Programming
2. Advanced Java Programming
Companion Course, if any:",PENDING
LAB009,CRS404184,LAB,1. Lab Practice – 2,,"Course Objectives:
1. To learn the syntax and semantics of Java script.
2. To understand the data types and variables in Java script.
3. To learn how functions and objects are used in Java script.
4. To learn how to use regular expressions in java script for handling various string operations.
5. To understand the concept of object models and event handling in java script programs.
6. To learn the use of java script for controlling Windows and form handling
Course Outcomes: On completion of the course, learner will be able to -",PENDING
CO033,CRS404184,CO,CO1,,Use basic features of java script.,PENDING
CO034,CRS404184,CO,CO2,,Use relevant data types for developing application in java script.,PENDING
CO035,CRS404184,CO,CO3,,"Use the function and objects as self-contained, with data passing in and out through well-defined
interfaces in development of small systems.",PENDING
CO036,CRS404184,CO,CO4,,Apply the regular expression for Text matching and manipulation.,PENDING
CO037,CRS404184,CO,CO5,,"Explore use of the various aspects of JavaScript object models that are fundamental to the
proper use of the language.",PENDING
CO038,CRS404184,CO,CO6,,"Develop the application using windows controlling and form handling.
Course Contents",PENDING
UNT031,CO038,UNIT,Unit I: Introduction to Java Scripts,6 Hrs,"Introduction – First Look at JavaScript, Adding JavaScript to XHTML Documents- The <script>
Element, Using the <script> Element, Event Handlers, Linked Scripts, History and Use of JavaScript,
JavaScript Core Features- Overview-Basic Definitions, Language Characteristics, Variables, Basic
Data Types, Composite Types, Flow Control Statements, Loops, Functions, Input and Output in
JavaScript, Regular Expressions.
Mapping of Course CO1: Use basic features of java script.
Outcomes for Unit I",PENDING
UNT032,UNT031,UNIT,Unit Ii: Data Types and Variables,8 Hrs,"JavaScript’s Primitive Types- Numbers, Hexadecimal Literals, Octal Literals, Special Values, Data
Representation Issues, Data Representation Issues, Strings, Undefined and Null; Composite Types-
Objects, The typeof Operator, Type Conversion, Variables.
Operators, Expressions, and Statements- Statement Basics, Whitespace, Termination: Semicolons and
Returns, Blocks.
Operators- Assignment Operator, Arithmetic Operators, Bitwise Operators, Bitwise Shift Operators,
Increment/Decrement, Logical Operators, void Operator, Object Operators
Core JavaScript Statements- if Statements, switch, while Loops, do-while Loops, for Loops, for
Loops, Object-Related Statements, Object Loops Using for in
Mapping of Course CO2: Use relevant data types for developing application in java script.
Outcomes for Unit II",PENDING
